x-axis,1,2,EXT
second,Volt,Volt,
+170.36000E-03,+6.79630039E+00,+1.43594218E+00,1
+170.44000E-03,+6.80298362E+00,+1.43594218E+00,1
+170.52000E-03,+6.79484262E+00,+1.43594218E+00,1
+170.60000E-03,+6.76976772E+00,+1.39030078E+00,1
+170.68000E-03,+6.77207767E+00,+1.42824237E+00,1
+170.76000E-03,+6.78722785E+00,+1.37774176E+00,1
+170.84000E-03,+6.77584537E+00,+1.43594218E+00,1
+170.92000E-03,+6.79630039E+00,+1.34749997E+00,1
+171.00000E-03,+6.79630039E+00,+1.40312433E+00,1
+171.08000E-03,+6.77130485E+00,+1.34749997E+00,1
+171.16000E-03,+6.78268733E+00,+1.34749997E+00,1
+171.24000E-03,+6.82283305E+00,+1.34749997E+00,1
+171.32000E-03,+6.80545228E+00,+1.34749997E+00,1
+171.40000E-03,+6.78176430E+00,+1.34749997E+00,1
+171.48000E-03,+6.76976772E+00,+1.27700506E+00,1
+171.56000E-03,+6.69016973E+00,+1.38005328E+00,1
+171.64000E-03,+6.66202059E+00,+1.26444603E+00,1
+171.72000E-03,+6.57104012E+00,+1.25905775E+00,1
+171.80000E-03,+6.55535520E+00,+1.25905775E+00,1
+171.88000E-03,+6.54020501E+00,+1.25905775E+00,1
+171.96000E-03,+6.51036002E+00,+1.27878751E+00,1
+172.04000E-03,+6.50990464E+00,+1.25905775E+00,1
+172.12000E-03,+6.49728170E+00,+1.22676897E+00,1
+172.20000E-03,+6.53097376E+00,+1.26471057E+00,1
+172.28000E-03,+6.51751942E+00,+1.30390556E+00,1
+172.36000E-03,+6.50444109E+00,+1.17752175E+00,1
+172.44000E-03,+6.50444109E+00,+1.17061554E+00,1
+172.52000E-03,+6.51612023E+00,+1.23959252E+00,1
+172.60000E-03,+6.49889818E+00,+1.25905775E+00,1
+172.68000E-03,+6.50444109E+00,+1.25905775E+00,1
+172.76000E-03,+6.53097376E+00,+1.17061554E+00,1
+172.84000E-03,+6.50444109E+00,+1.25905775E+00,1
+172.92000E-03,+6.52898125E+00,+1.17725721E+00,1
+173.00000E-03,+6.53097376E+00,+1.17061554E+00,1
+173.08000E-03,+6.53097376E+00,+1.25905775E+00,1
+173.16000E-03,+6.55188415E+00,+1.25905775E+00,1
+173.24000E-03,+6.54050167E+00,+1.20237526E+00,1
+173.32000E-03,+6.53282832E+00,+1.24669399E+00,1
+173.40000E-03,+6.55750642E+00,+1.21473902E+00,1
+173.48000E-03,+6.53097376E+00,+1.25905775E+00,1
+173.56000E-03,+6.53097376E+00,+1.25905775E+00,1
+173.64000E-03,+6.55182557E+00,+1.25905775E+00,1
+173.72000E-03,+6.55180479E+00,+1.18962097E+00,1
+173.80000E-03,+6.52333820E+00,+1.20211072E+00,1
+173.88000E-03,+6.55944034E+00,+1.17061554E+00,1
+173.96000E-03,+6.58413922E+00,+1.21466974E+00,1
+174.04000E-03,+6.58220530E+00,+1.25905775E+00,1
+174.12000E-03,+6.55750642E+00,+1.25905775E+00,1
+174.20000E-03,+6.55750642E+00,+1.25905775E+00,1
+174.28000E-03,+6.55750642E+00,+1.34749997E+00,1
+174.36000E-03,+6.55750642E+00,+1.29028840E+00,1
+174.44000E-03,+6.55750642E+00,+1.25905775E+00,1
+174.52000E-03,+6.55724756E+00,+1.34836284E+00,1
+174.60000E-03,+6.55750642E+00,+1.34165189E+00,1
+174.68000E-03,+6.56713448E+00,+1.34749997E+00,1
+174.76000E-03,+6.56302855E+00,+1.27746485E+00,1
+174.84000E-03,+6.58403908E+00,+1.34749997E+00,1
+174.92000E-03,+6.58403908E+00,+1.31653385E+00,1
+175.00000E-03,+6.58403908E+00,+1.34749997E+00,1
+175.08000E-03,+6.62362929E+00,+1.34749997E+00,1
+175.16000E-03,+6.61057175E+00,+1.34749997E+00,1
+175.24000E-03,+6.61057175E+00,+1.40358413E+00,1
+175.32000E-03,+6.58948185E+00,+1.34749997E+00,1
+175.40000E-03,+6.61057175E+00,+1.41614315E+00,1
+175.48000E-03,+6.61057175E+00,+1.37453901E+00,1
+175.56000E-03,+6.63493241E+00,+1.50990437E+00,1
+175.64000E-03,+6.61057175E+00,+1.43594218E+00,1
+175.72000E-03,+6.66204137E+00,+1.34749997E+00,1
+175.80000E-03,+6.63710441E+00,+1.38012255E+00,1
+175.88000E-03,+6.63174100E+00,+1.41806415E+00,1
+175.96000E-03,+6.66363707E+00,+1.43594218E+00,1
+176.04000E-03,+6.65450596E+00,+1.43594218E+00,1
+176.12000E-03,+6.66138571E+00,+1.35500451E+00,1
+176.20000E-03,+6.66363707E+00,+1.39294611E+00,1
+176.28000E-03,+6.66515341E+00,+1.51932992E+00,1
+176.36000E-03,+6.65683668E+00,+1.52438439E+00,1
+176.44000E-03,+6.66892112E+00,+1.43594218E+00,1
+176.52000E-03,+6.66363707E+00,+1.52438439E+00,1
+176.60000E-03,+6.68111798E+00,+1.49421188E+00,1
+176.68000E-03,+6.68783901E+00,+1.53215347E+00,1
+176.76000E-03,+6.69016973E+00,+1.52438439E+00,1
+176.84000E-03,+6.71526542E+00,+1.61282661E+00,1
+176.92000E-03,+6.69016973E+00,+1.52438439E+00,1
+177.00000E-03,+6.71670240E+00,+1.61282661E+00,1
+177.08000E-03,+6.71670240E+00,+1.61282661E+00,1
+177.16000E-03,+6.76079533E+00,+1.61282661E+00,1
+177.24000E-03,+6.74323506E+00,+1.69323521E+00,1
+177.32000E-03,+6.75597516E+00,+1.61282661E+00,1
+177.40000E-03,+6.76976772E+00,+1.70579423E+00,1
+177.48000E-03,+6.75325992E+00,+1.70126882E+00,1
+177.56000E-03,+6.76976772E+00,+1.78971104E+00,1
+177.64000E-03,+6.81657590E+00,+1.72212599E+00,1
+177.72000E-03,+6.76976772E+00,+1.76006758E+00,1
+177.80000E-03,+6.79630039E+00,+1.78141289E+00,1
+177.88000E-03,+6.82283305E+00,+1.78971104E+00,1
+177.96000E-03,+6.82155479E+00,+1.87815325E+00,1
+178.04000E-03,+6.82283305E+00,+1.87815325E+00,1
+178.12000E-03,+6.84431974E+00,+1.96659546E+00,1
+178.20000E-03,+6.82916956E+00,+1.96659546E+00,1
+178.28000E-03,+6.85817939E+00,+1.99597438E+00,1
+178.36000E-03,+6.82540185E+00,+1.96659546E+00,1
+178.44000E-03,+6.85073561E+00,+2.00853340E+00,1
+178.52000E-03,+6.85176352E+00,+2.05503768E+00,1
+178.60000E-03,+6.86973286E+00,+2.00054072E+00,1
+178.68000E-03,+6.87093177E+00,+2.14347989E+00,1
+178.76000E-03,+6.89601517E+00,+2.05503768E+00,1
+178.84000E-03,+6.88463269E+00,+2.08415206E+00,1
+178.92000E-03,+6.89978288E+00,+2.14347989E+00,1
+179.00000E-03,+6.90243104E+00,+2.14857529E+00,1
+179.08000E-03,+6.87813746E+00,+2.23565392E+00,1
+179.16000E-03,+6.91870077E+00,+2.14347989E+00,1
+179.24000E-03,+6.95060912E+00,+2.23192210E+00,1
+179.32000E-03,+6.92896370E+00,+2.23192210E+00,1
+179.40000E-03,+6.91108599E+00,+2.32036432E+00,1
+179.48000E-03,+6.95549637E+00,+2.32036432E+00,1
+179.56000E-03,+6.94307370E+00,+2.36177319E+00,1
+179.64000E-03,+6.95653655E+00,+2.40533926E+00,1
+179.72000E-03,+6.95549637E+00,+2.40880653E+00,1
+179.80000E-03,+6.93377159E+00,+2.42483283E+00,1
+179.88000E-03,+6.97545444E+00,+2.43072183E+00,1
+179.96000E-03,+6.97345343E+00,+2.44007811E+00,1
+180.04000E-03,+6.96111013E+00,+2.49724875E+00,1
+180.12000E-03,+6.98018297E+00,+2.50340228E+00,1
+180.20000E-03,+6.95741801E+00,+2.49724875E+00,1
+180.28000E-03,+6.96591802E+00,+2.49724875E+00,1
+180.36000E-03,+7.00856169E+00,+2.58569096E+00,1
+180.44000E-03,+6.99533693E+00,+2.65195334E+00,1
+180.52000E-03,+7.01705793E+00,+2.70593381E+00,1
+180.60000E-03,+6.98491527E+00,+2.67413317E+00,1
+180.68000E-03,+7.02082563E+00,+2.67413317E+00,1
+180.76000E-03,+7.06074555E+00,+2.76257539E+00,1
+180.84000E-03,+7.05112600E+00,+2.76257539E+00,1
+180.92000E-03,+7.03974352E+00,+2.83552037E+00,1
+181.00000E-03,+7.06836033E+00,+2.76257539E+00,1
+181.08000E-03,+7.05321014E+00,+2.79063164E+00,1
+181.16000E-03,+7.06162702E+00,+2.85101760E+00,1
+181.24000E-03,+7.06162702E+00,+2.93945982E+00,1
+181.32000E-03,+7.08735758E+00,+3.02522835E+00,1
+181.40000E-03,+7.07757931E+00,+2.93945982E+00,1
+181.48000E-03,+7.09272949E+00,+2.95469252E+00,1
+181.56000E-03,+7.09497235E+00,+3.02790203E+00,1
+181.64000E-03,+7.11469234E+00,+3.08855252E+00,1
+181.72000E-03,+7.09120464E+00,+3.19463658E+00,1
+181.80000E-03,+7.10258712E+00,+3.16443572E+00,1
+181.88000E-03,+7.11541509E+00,+3.29081953E+00,1
+181.96000E-03,+7.14122501E+00,+3.34613843E+00,1
+182.04000E-03,+7.16326722E+00,+3.36670272E+00,1
+182.12000E-03,+7.16086564E+00,+3.38167088E+00,1
+182.20000E-03,+7.19429033E+00,+3.53102812E+00,1
+182.28000E-03,+7.19116601E+00,+3.48052751E+00,1
+182.36000E-03,+7.19429033E+00,+3.55855531E+00,1
+182.44000E-03,+7.22017961E+00,+3.64485291E+00,1
+182.52000E-03,+7.19429033E+00,+3.59435230E+00,1
+182.60000E-03,+7.24294457E+00,+3.73543974E+00,1
+182.68000E-03,+7.22779438E+00,+3.82388195E+00,1
+182.76000E-03,+7.22900179E+00,+3.78996505E+00,1
+182.84000E-03,+7.27388832E+00,+3.91232417E+00,1
+182.92000E-03,+7.24735566E+00,+3.91232417E+00,1
+183.00000E-03,+7.22138702E+00,+4.00076638E+00,1
+183.08000E-03,+7.24735566E+00,+4.03682790E+00,1
+183.16000E-03,+7.25601912E+00,+4.07476949E+00,1
+183.24000E-03,+7.29337024E+00,+4.11271109E+00,1
+183.32000E-03,+7.24735566E+00,+4.17765081E+00,1
+183.40000E-03,+7.27388832E+00,+4.26609302E+00,1
+183.48000E-03,+7.28575546E+00,+4.26609302E+00,1
+183.56000E-03,+7.30090565E+00,+4.35453524E+00,1
+183.64000E-03,+7.28478614E+00,+4.30241907E+00,1
+183.72000E-03,+7.30042098E+00,+4.42880288E+00,1
+183.80000E-03,+7.32695365E+00,+4.28986005E+00,1
+183.88000E-03,+7.30042098E+00,+4.44297745E+00,1
+183.96000E-03,+7.32695365E+00,+4.45418546E+00,1
+184.04000E-03,+7.32695365E+00,+4.44297745E+00,1
+184.12000E-03,+7.35308101E+00,+4.53141966E+00,1
+184.20000E-03,+7.32695365E+00,+4.53141966E+00,1
+184.28000E-03,+7.32695365E+00,+4.61986188E+00,1
+184.36000E-03,+7.35348631E+00,+4.77271474E+00,1
+184.44000E-03,+7.32695365E+00,+4.77027725E+00,1
+184.52000E-03,+7.33039541E+00,+4.70830409E+00,1
+184.60000E-03,+7.35348631E+00,+4.84616044E+00,1
+184.68000E-03,+7.37936709E+00,+4.79783279E+00,1
+184.76000E-03,+7.35790591E+00,+4.88518852E+00,1
+184.84000E-03,+7.35757996E+00,+4.88518852E+00,1
+184.92000E-03,+7.38001897E+00,+4.97363073E+00,1
+185.00000E-03,+7.38001897E+00,+4.97363073E+00,1
+185.08000E-03,+7.35700743E+00,+5.07381002E+00,1
+185.16000E-03,+7.39164804E+00,+5.06207295E+00,1
+185.24000E-03,+7.40630505E+00,+5.23813543E+00,1
+185.32000E-03,+7.40655164E+00,+5.22475446E+00,1
+185.40000E-03,+7.38001897E+00,+5.22557641E+00,1
+185.48000E-03,+7.40655164E+00,+5.23895738E+00,1
+185.56000E-03,+7.41752031E+00,+5.32739959E+00,1
+185.64000E-03,+7.40655164E+00,+5.32739959E+00,1
+185.72000E-03,+7.42965104E+00,+5.36589860E+00,1
+185.80000E-03,+7.43291708E+00,+5.32795700E+00,1
+185.88000E-03,+7.43308430E+00,+5.46689983E+00,1
+185.96000E-03,+7.41048657E+00,+5.44207467E+00,1
+186.04000E-03,+7.44472187E+00,+5.50428402E+00,1
+186.12000E-03,+7.45961696E+00,+5.56705077E+00,1
+186.20000E-03,+7.48246978E+00,+5.68116844E+00,1
+186.28000E-03,+7.47467928E+00,+5.71940292E+00,1
+186.36000E-03,+7.45970483E+00,+5.76961066E+00,1
+186.44000E-03,+7.49009306E+00,+5.85805287E+00,1
+186.52000E-03,,,1
